6	27810000	27811000	6	28356000	28357000
6	27822000	27823000	6	28356000	28357000
6	27839000	27840000	6	28351000	28352000
6	27904000	27905000	6	28350000	28351000
6	27894000	27895000	6	28350000	28351000
6	28081000	28082000	6	28136000	28137000
6	27904000	27905000	6	28080000	28081000
6	27893000	27894000	6	28080000	28081000
6	27838000	27839000	6	28081000	28082000
6	25224000	25225000	6	25890000	25891000
6	25223000	25224000	6	25943000	25944000
6	25224000	25225000	6	26003000	26004000
6	25265000	25266000	6	25942000	25943000
6	25265000	25266000	6	25889000	25890000
6	25278000	25279000	6	25889000	25890000
6	25223000	25224000	6	25719000	25720000
6	25266000	25267000	6	25718000	25719000
6	25281000	25282000	6	25718000	25719000
6	25559000	25560000	6	25945000	25946000
6	25605000	25606000	6	25890000	25891000
6	25556000	25557000	6	25991000	25992000
6	25606000	25607000	6	25944000	25945000
6	26024000	26025000	6	27810000	27811000
6	26055000	26056000	6	27810000	27811000
6	26124000	26125000	6	27809000	27810000
6	26174000	26175000	6	27809000	27810000
6	26124000	26125000	6	27837000	27838000
6	26056000	26057000	6	27836000	27837000
6	26028000	26029000	6	27835000	27836000
6	26124000	26125000	6	27893000	27894000
6	26056000	26057000	6	27894000	27895000
6	26028000	26029000	6	27892000	27893000
6	26158000	26159000	6	27893000	27894000
6	26174000	26175000	6	27892000	27893000
6	26202000	26203000	6	27893000	27894000
6	26201000	26202000	6	27811000	27812000
6	26159000	26160000	6	27836000	27837000
6	26608000	26609000	6	27077000	27078000
6	26608000	26609000	6	27128000	27129000
6	26609000	26610000	6	27157000	27158000
6	26575000	26576000	6	27078000	27079000
6	26331000	26332000	6	27129000	27130000
6	26288000	26289000	6	27129000	27130000
6	26536000	26537000	6	27130000	27131000
6	26558000	26559000	6	27129000	27130000
6	26573000	26574000	6	27157000	27158000
6	26537000	26538000	6	27233000	27234000
6	26555000	26556000	6	27233000	27234000
6	26572000	26573000	6	27233000	27234000
6	26174000	26175000	6	26330000	26331000
6	27162000	27163000	6	27606000	27607000
6	27175000	27176000	6	27605000	27606000
